afterHoursDistance,afterHoursDrivingDuration,afterHoursEnd,afterHoursStart,afterHoursStopDuration,averageSpeed,distance,drivingDuration,idlingDuration,isSeatBeltOff,maximumSpeed,nextTripStart,speedRange1,speedRange1Duration,speedRange2,speedRange2Duration,speedRange3,speedRange3Duration,start,stop,stopDuration,workDistance,workDrivingDuration,workStopDuration,id,engineHours,vehicle_id,trip_id
0.015791776,63,true,true,273,0.88916266,0.015791776,63,273,false,2,2019-11-16 16:13:05+00:00,0,0,0,0,0,0,2019-11-16 16:07:28.063000+00:00,2019-11-16 16:08:32+00:00,273,0,0,0,b9114E61,null,1f66b,e14b6191
0.014305555,15,true,true,2675,3.231474,0.014305555,15,3,false,0,2019-11-16 16:53:14.063000+00:00,0,0,0,0,0,0,2019-11-16 16:08:23.063000+00:00,2019-11-16 16:08:39+00:00,2675,0,0,0,b9032490,null,e015b,b0290934
0,50,true,true,0,0,0,50,0,false,0,2019-11-16 16:09:14.250000+00:00,0,0,0,0,0,0,2019-11-16 16:08:24.127000+00:00,2019-11-16 16:09:14.187000+00:00,0,0,0,0,b945E3B5,null,e0b,be5439b5
1.6484463,225,true,true,364,26.265759,1.6484463,225,4,false,66,2019-11-16 16:15:19.063000+00:00,0,0,0,0,0,0,2019-11-16 16:05:29.063000+00:00,2019-11-16 16:09:15+00:00,364,0,0,0,b9031DF4,null,c136b,1fb034d9
5.8646154,385,true,true,191,54.82899,5.8646154,385,0,false,94,2019-11-16 16:13:04.063000+00:00,0,0,0,0,0,0,2019-11-16 16:03:28+00:00,2019-11-16 16:09:53.063000+00:00,191,0,0,0,b10DE50BC,2787480,86b1b,b1c0d5b0e
0,53,true,true,0,0,0,53,0,false,0,2019-11-16 16:10:08.127000+00:00,0,0,0,0,0,0,2019-11-16 16:09:14.250000+00:00,2019-11-16 16:10:08.063000+00:00,0,0,0,0,b945E3B6,null,0eb,3bb95e64
5.255126,661,true,true,74650,28.620958,5.255126,661,0,false,39,2019-11-17 12:54:19.063000+00:00,0,0,0,0,0,0,2019-11-16 15:59:08.063000+00:00,2019-11-16 16:10:09.063000+00:00,74650,0,0,0,b903776B,null,1d5be,60b7b973
0.63164073,3,true,true,220,587.1176,0.63164073,3,60,false,0,2019-11-16 16:13:52.127000+00:00,0,0,0,0,0,0,2019-11-16 16:10:08.127000+00:00,2019-11-16 16:10:12+00:00,220,0,0,0,b945E3B7,null,0be,4e793bb5
2.3058712,467,true,true,418,17.775454,2.3058712,467,418,false,66,2019-11-16 16:17:22+00:00,0,0,0,0,0,0,2019-11-16 16:02:37+00:00,2019-11-16 16:10:24+00:00,418,0,0,0,b9031E3C,null,810be,cb31093e
0.34912902,87,true,true,1104,14.292783,0.34912902,87,2,false,31,2019-11-16 16:29:02.062000+00:00,0,0,0,0,0,0,2019-11-16 16:09:10.063000+00:00,2019-11-16 16:10:38+00:00,1104,0,0,0,b91FFBA0,null,7bca1,19ff0bba
4.0789075,397,true,true,5566,36.900482,4.0789075,397,2,false,79,2019-11-16 17:43:35.063000+00:00,0,0,0,0,0,0,2019-11-16 16:04:11.063000+00:00,2019-11-16 16:10:49+00:00,5566,0,0,0,b9032BB3,null,1b1a7,bb9323b0
0.02079467,41,true,true,488,1.7850778,0.02079467,41,488,false,1,2019-11-16 16:19:51+00:00,0,0,0,0,0,0,2019-11-16 16:11:01.063000+00:00,2019-11-16 16:11:43+00:00,488,0,0,0,b91AF5B7,null,4bcb,1a59bf7b
0.028702514,66,true,true,5720,1.5655917,0.028702514,66,240,false,0,2019-11-17 18:48:55.999000+00:00,0,0,0,0,0,0,2019-11-16 16:12:29.063000+00:00,2019-11-16 16:13:35.063000+00:00,5720,0,0,0,b903A5CC,null,04bf,c035cba9
9.476066,983,true,true,1177,34.670753,9.476066,983,3,false,72,2019-11-16 16:33:20.062000+00:00,0,0,0,0,0,0,2019-11-16 15:57:19.063000+00:00,2019-11-16 16:13:43+00:00,1177,0,0,0,b90320BF,null,b554,3fb9b200
24.148045,1721,true,true,4726,50.51305,24.148045,1721,1014,false,88,2019-11-17 19:33:21.063000+00:00,0,0,0,0,0,0,2019-11-16 15:45:54+00:00,2019-11-16 16:14:35+00:00,4726,0,0,0,b903AB9D,null,8bbb,b39ab90d
0.23610704,129,true,true,437,6.5890336,0.23610704,129,437,false,12,2019-11-16 16:21:56+00:00,0,0,0,0,0,0,2019-11-16 16:12:30+00:00,2019-11-16 16:14:39+00:00,437,0,0,0,b95D946C,null,bb115,495cb69d
0.2354754,71,true,true,1524,11.784081,0.2354754,71,6,false,26,2019-11-16 16:40:24.062000+00:00,0,0,0,0,0,0,2019-11-16 16:13:48.063000+00:00,2019-11-16 16:15:00+00:00,1524,0,0,0,b95BE27F,null,612b1,e2bf5b97
0.03777502,68,true,true,12,1.974505,0.03777502,68,11,false,4,2019-11-16 16:15:13.062000+00:00,0,0,0,0,0,0,2019-11-16 16:13:52.127000+00:00,2019-11-16 16:15:01+00:00,12,0,0,0,b945E3B8,null,e0b,e39b8b45
0.6655239,198,true,true,3267,12.100434,0.6655239,198,3267,false,41,2019-11-16 17:10:00+00:00,0,0,0,0,0,0,2019-11-16 16:12:15+00:00,2019-11-16 16:15:33+00:00,3267,0,0,0,b91C58A4,null,dbb7,a1945cb8
0.19356427,67,true,true,545,10.257023,0.19356427,67,545,false,18,2019-11-16 16:24:39+00:00,0,0,0,0,0,0,2019-11-16 16:14:26.063000+00:00,2019-11-16 16:15:34+00:00,545,0,0,0,b9031F49,null,b8811,91903bf4
0.009089475,30,true,true,0,1.090737,0.009089475,30,0,false,1,2019-11-16 16:15:43.127000+00:00,0,0,0,0,0,0,2019-11-16 16:15:13.063000+00:00,2019-11-16 16:15:43.063000+00:00,0,0,0,0,b945E3B9,null,0be,45ebb939
0.7230161,317,true,true,9848,8.186709,0.7230161,317,15,false,66,2019-11-19 21:05:39.062000+00:00,0,0,0,0,0,0,2019-11-16 16:10:33.063000+00:00,2019-11-16 16:15:51+00:00,13788,0,0,79539,b90B4685,null,85b2,05986b4b
12.659232,1359,true,true,1864,33.53439,12.659232,1359,147,false,83,2019-11-16 16:47:24+00:00,0,0,0,0,0,0,2019-11-16 15:53:41+00:00,2019-11-16 16:16:20+00:00,1864,0,0,0,b930C6AB,null,4fb9,b0b6ca39
0.54973954,356,true,true,241,5.559164,0.54973954,356,241,false,20,2019-11-16 16:20:22+00:00,0,0,0,0,0,0,2019-11-16 16:10:25+00:00,2019-11-16 16:16:21+00:00,241,0,0,0,b9031E8F,null,1b440,e8b0931f
0.160438,92,true,true,0,6.2147803,0.160438,92,0,false,35,2019-11-16 16:17:16.127000+00:00,0,0,0,0,0,0,2019-11-16 16:15:43.127000+00:00,2019-11-16 16:17:16.063000+00:00,0,0,0,0,b945E3BA,null,eb0,a9beb345
0.1324869,14,true,true,425,32.068367,0.1324869,14,6,false,3,2019-11-16 16:24:36.063000+00:00,0,0,0,0,0,0,2019-11-16 16:17:16.127000+00:00,2019-11-16 16:17:31+00:00,425,0,0,0,b945E3BB,null,0be,bb94b5e3
2.896688,589,true,true,12325,17.704714,2.896688,589,31,false,70,2019-11-16 19:43:34.063000+00:00,0,0,0,0,0,0,2019-11-16 16:08:20+00:00,2019-11-16 16:18:09+00:00,12325,0,0,0,b9033D76,null,db87,36d973b0
8.678014,772,true,true,6052,40.418365,8.678014,772,131,false,77,2019-11-18 20:09:52.063000+00:00,0,0,0,0,0,0,2019-11-16 16:06:15.063000+00:00,2019-11-16 16:19:08+00:00,10244,0,0,32992,b906B7BF,null,fb1b,769fb0bb
2.6671026,528,true,true,507,18.152576,2.6671026,528,33,false,74,2019-11-16 16:27:48.063000+00:00,0,0,0,0,0,0,2019-11-16 16:10:32.063000+00:00,2019-11-16 16:19:21+00:00,507,0,0,0,b17E82438,726797.0869999997,111b5,8e3b71248
5.183838,679,true,true,418,27.44639,5.183838,679,418,false,72,2019-11-16 16:27:26+00:00,0,0,0,0,0,0,2019-11-16 16:09:08.063000+00:00,2019-11-16 16:20:28+00:00,418,0,0,0,b919D556,null,4b137,b9d15965
0,0,true,true,2023,0,0,0,0,false,0,2019-11-16 16:55:35.063000+00:00,0,0,0,0,0,0,2019-11-16 16:21:52+00:00,2019-11-16 16:21:52.063000+00:00,2023,0,0,0,b91A66CD,null,179b1,cd61a6b9
2.6747746,334,true,true,965,28.749254,2.6747746,334,4,false,55,2019-11-16 16:37:59.063000+00:00,0,0,0,0,0,0,2019-11-16 16:16:19.063000+00:00,2019-11-16 16:21:54+00:00,965,0,0,0,b929013B,null,b64,9b03b192
0.025123864,35,true,true,272,2.584169,0.025123864,35,272,false,7,2019-11-16 16:27:03+00:00,0,0,0,0,0,0,2019-11-16 16:21:56+00:00,2019-11-16 16:22:31+00:00,272,0,0,0,b95D946D,null,11bb5,64d9d5b9
3.653116,446,true,true,3277,29.425215,3.653116,446,1795,false,87,2019-11-16 17:17:23+00:00,0,0,0,0,0,0,2019-11-16 16:15:19.063000+00:00,2019-11-16 16:22:46+00:00,3277,0,0,0,b9032858,null,13cb6,9b058832
4.5177526,492,true,true,5809,32.99389,4.5177526,492,3215,false,100,2019-11-18 12:56:22+00:00,0,0,0,0,0,0,2019-11-16 16:14:58.063000+00:00,2019-11-16 16:23:11+00:00,5591,0,0,6982,b91C2E54,null,34eb,b954ec12
19.888506,2181,true,true,466,32.828346,19.888506,2181,3,false,92,2019-11-16 16:31:10.063000+00:00,0,0,0,0,0,0,2019-11-16 15:47:03+00:00,2019-11-16 16:23:24+00:00,466,0,0,0,b9463F56,null,bc1c1,3b65964f
0.17377363,201,true,true,271,3.1123636,0.17377363,201,271,false,18,2019-11-16 16:28:14+00:00,0,0,0,0,0,0,2019-11-16 16:20:22+00:00,2019-11-16 16:23:43+00:00,271,0,0,0,b9031FAE,null,404b1,ea1fb309
0.6301847,142,true,true,329,15.878892,0.6301847,142,15,false,50,2019-11-16 16:29:38.063000+00:00,0,0,0,0,0,0,2019-11-16 16:21:46.127000+00:00,2019-11-16 16:24:09+00:00,329,0,0,0,b903208A,null,cbc8,2ab08903
0.41526774,121,true,true,538,12.355073,0.41526774,121,121,false,53,2019-11-16 16:33:13+00:00,0,0,0,0,0,0,2019-11-16 16:22:14+00:00,2019-11-16 16:24:15+00:00,538,0,0,0,b9032152,null,b35c,3201295b
12.446227,680,true,true,210,65.80112,12.446227,680,1,false,101,2019-11-16 16:27:55.127000+00:00,0,0,0,0,0,0,2019-11-16 16:13:04.063000+00:00,2019-11-16 16:24:25+00:00,210,0,0,0,b10DE50BD,2788200,bb618,eb0bd10d5
2.8825126,516,true,true,10838,20.0741,2.8825126,516,2,false,57,2019-11-16 19:25:14.063000+00:00,0,0,0,0,0,0,2019-11-16 16:15:59.063000+00:00,2019-11-16 16:24:36+00:00,10838,0,0,0,b17CDE33C,2875262.2089999993,668b,71b3cc3de
16.75805,883,true,true,2378,68.32275,16.75805,883,2,false,105,2019-11-16 17:05:40.063000+00:00,0,0,0,0,0,0,2019-11-16 16:11:19+00:00,2019-11-16 16:26:02+00:00,2378,0,0,0,b91C17D7,null,fb95,17bc79d1
0.071315,29,true,true,28955,8.575809,0.071315,29,5,false,15,2019-11-17 00:29:00.063000+00:00,0,0,0,0,0,0,2019-11-16 16:25:55.063000+00:00,2019-11-16 16:26:25+00:00,28955,0,0,0,b9035C2E,null,7db8,052ec9b3
114.26193,3935,true,true,267,104.534424,114.26193,3935,5,false,133,2019-11-16 16:31:01.063000+00:00,9,2706,3,54,0,0,2019-11-16 15:20:59+00:00,2019-11-16 16:26:34+00:00,267,0,0,0,b9032036,null,7fb51,b2630309
0.0137051,14,true,true,306,3.5241685,0.0137051,14,306,false,1,2019-11-16 16:32:23+00:00,0,0,0,0,0,0,2019-11-16 16:27:03+00:00,2019-11-16 16:27:17+00:00,306,0,0,0,b95D946E,null,11b5b,e49bd956
0.15306263,162,true,true,0,3.4000485,0.15306263,162,0,false,14,2019-11-16 16:27:18.187000+00:00,0,0,0,0,0,0,2019-11-16 16:24:36.063000+00:00,2019-11-16 16:27:18.127000+00:00,0,0,0,0,b945E3BC,null,0be,b3bc5e49
0.060380846,47,true,true,1371,4.541526,0.060380846,47,16,false,11,2019-11-16 16:50:11.062000+00:00,0,0,0,0,0,0,2019-11-16 16:26:32.137000+00:00,2019-11-16 16:27:20+00:00,1371,0,0,0,b9199EE3,null,dbaf,eeb19399
0.05944573,37,true,true,1822,5.6505857,0.05944573,37,1122,false,11,2019-11-16 16:57:52+00:00,0,0,0,0,0,0,2019-11-16 16:26:52.127000+00:00,2019-11-16 16:27:30+00:00,1822,0,0,0,b903251D,null,3bd9,0b1239d5
0.22488147,23,true,true,7,33.90741,0.22488147,23,0,false,0,2019-11-16 16:27:49.063000+00:00,0,0,0,0,0,0,2019-11-16 16:27:18.187000+00:00,2019-11-16 16:27:42.063000+00:00,7,0,0,0,b945E3BD,null,eb0,ebb3945d
0.0029670405,30,true,true,0,0.35528693,0.0029670405,30,0,false,1,2019-11-16 16:28:19.187000+00:00,0,0,0,0,0,0,2019-11-16 16:27:49.063000+00:00,2019-11-16 16:28:19.127000+00:00,0,0,0,0,b945E3BE,null,eb0,be3eb594
0,76,true,true,0,0,0,76,0,false,0,2019-11-16 16:29:36.127000+00:00,0,0,0,0,0,0,2019-11-16 16:28:19.187000+00:00,2019-11-16 16:29:36.063000+00:00,0,0,0,0,b945E3BF,null,0eb,35bb4f9e
2.9296925,323,true,true,19911,32.564903,2.9296925,323,4,false,65,2019-11-16 22:01:39.062000+00:00,0,0,0,0,0,0,2019-11-16 16:24:24.127000+00:00,2019-11-16 16:29:48+00:00,19911,0,0,0,b9034F85,null,26b0,f4893b50
0.03723784,37,true,true,10309,3.533654,0.03723784,37,9,false,7,2019-11-16 19:21:51.063000+00:00,0,0,0,0,0,0,2019-11-16 16:29:24.063000+00:00,2019-11-16 16:30:02+00:00,10309,0,0,0,b9033A6F,null,cbb8,09b3f3a6
0.77642775,324,true,true,845,8.626975,0.77642775,324,845,false,24,2019-11-16 16:44:08+00:00,0,0,0,0,0,0,2019-11-16 16:24:39+00:00,2019-11-16 16:30:03+00:00,845,0,0,0,b90322D7,null,b1881,29037db2
0.14216207,121,true,true,912,4.227414,0.14216207,121,0,false,14,2019-11-16 16:45:27.063000+00:00,0,0,0,0,0,0,2019-11-16 16:28:14+00:00,2019-11-16 16:30:15.063000+00:00,912,0,0,0,b9032323,null,44b01,3b209332
0.32991076,87,true,true,576,13.506018,0.32991076,87,2,false,26,2019-11-16 16:40:06.063000+00:00,0,0,0,0,0,0,2019-11-16 16:29:02.063000+00:00,2019-11-16 16:30:30+00:00,576,0,0,0,b91FFBA1,null,7ac1b,bfa1fb91
1,65,true,true,0,55.28001,1,65,0,false,0,2019-11-16 16:30:41.313000+00:00,0,0,0,0,0,0,2019-11-16 16:29:36.127000+00:00,2019-11-16 16:30:41.250000+00:00,0,0,0,0,b945E3C0,null,e0b,390c45be
0.06351955,33,true,true,319,6.738085,0.06351955,33,49,false,16,2019-11-16 16:36:54.063000+00:00,0,0,0,0,0,0,2019-11-16 16:31:01.063000+00:00,2019-11-16 16:31:35+00:00,319,0,0,0,b90321DB,null,17bf5,bb9213d0
0,55,true,true,0,0,0,55,0,false,0,2019-11-16 16:31:37.187000+00:00,0,0,0,0,0,0,2019-11-16 16:30:41.313000+00:00,2019-11-16 16:31:37.127000+00:00,0,0,0,0,b945E3C1,null,b0e,4193ceb5
1.3888832,262,true,true,26425,19.015884,1.3888832,262,8,false,48,2019-11-16 23:52:28.062000+00:00,0,0,0,0,0,0,2019-11-16 16:27:40.063000+00:00,2019-11-16 16:32:03+00:00,26425,0,0,0,b919B95E,null,0107b,be91b995
0.051140428,137,true,true,1877,1.3347074,0.051140428,137,1877,false,9,2019-11-16 17:03:33+00:00,0,0,0,0,0,0,2019-11-16 16:29:58.063000+00:00,2019-11-16 16:32:16+00:00,1877,0,0,0,b946EEFF,null,b3912,f9b6e4ef
0.6786677,295,true,true,175,8.25761,0.6786677,295,1,false,57,2019-11-16 16:35:46.063000+00:00,0,0,0,0,0,0,2019-11-16 16:27:55.127000+00:00,2019-11-16 16:32:51+00:00,175,0,0,0,b10DE50BE,2788200,b68b1,d0150ebeb
0.47977892,283,true,true,162,6.083054,0.47977892,283,2,false,37,2019-11-16 16:35:38.063000+00:00,0,0,0,0,0,0,2019-11-16 16:28:12.063000+00:00,2019-11-16 16:32:56+00:00,162,0,0,0,b90352F2,null,43f1b,30252fb9
0.048531134,42,true,true,414,4.1598115,0.048531134,42,414,false,1,2019-11-16 16:39:59+00:00,0,0,0,0,0,0,2019-11-16 16:32:23+00:00,2019-11-16 16:33:05+00:00,414,0,0,0,b95D946F,null,11b5b,df54b969
69.842896,2884,true,true,364,87.15421,69.842896,2884,32,false,105,2019-11-16 16:39:32.063000+00:00,0,0,0,0,0,0,2019-11-16 15:45:23.063000+00:00,2019-11-16 16:33:28+00:00,364,0,0,0,b9032201,null,352b,21923b00
6.180766,992,true,true,1397,22.430199,6.180766,992,601,false,68,2019-11-16 16:56:50+00:00,0,0,0,0,0,0,2019-11-16 16:17:01+00:00,2019-11-16 16:33:33+00:00,1397,0,0,0,b9418EE6,null,7b64,4e6e819b
0.037935853,40,true,true,5116,3.4142268,0.037935853,40,0,false,0,2019-11-18 12:09:20.126000+00:00,0,0,0,0,0,0,2019-11-16 16:34:03.063000+00:00,2019-11-16 16:34:43.063000+00:00,5677,0,0,4160,b9041E4D,null,f3fb,1b094d4e
0.09425908,238,true,true,5076,1.4257677,0.09425908,238,8,false,20,2019-11-18 13:57:47.063000+00:00,0,0,0,0,0,0,2019-11-16 16:31:26+00:00,2019-11-16 16:35:24+00:00,4943,0,0,10667,b904A1D3,null,9be9,b391d40a
0,248,true,true,0,0,0,248,0,false,0,2019-11-16 16:35:46.187000+00:00,0,0,0,0,0,0,2019-11-16 16:31:37.187000+00:00,2019-11-16 16:35:46.127000+00:00,0,0,0,0,b945E3C2,null,0be,be43c295
0,30,true,true,0,0,0,30,0,false,0,2019-11-16 16:36:17.127000+00:00,0,0,0,0,0,0,2019-11-16 16:35:46.187000+00:00,2019-11-16 16:36:17.063000+00:00,0,0,0,0,b945E3C3,null,eb0,b345c39e
18.267569,1086,true,true,8231,60.503273,18.267569,1086,5,false,125,2019-11-16 18:53:34.127000+00:00,1,43,0,0,0,0,2019-11-16 16:18:16.063000+00:00,2019-11-16 16:36:23+00:00,8231,0,0,0,b930E499,null,b547,be940939
0.32444146,253,true,true,2474,4.5995235,0.32444146,253,393,false,16,2019-11-16 17:17:59.063000+00:00,0,0,0,0,0,0,2019-11-16 16:32:31.063000+00:00,2019-11-16 16:36:45+00:00,2474,0,0,0,b17E4E638,1794536.0139999997,b3c6,34671ee8b
0.493005,73,true,true,16785,24.004463,0.493005,73,3,false,41,2019-11-16 21:16:37.127000+00:00,0,0,0,0,0,0,2019-11-16 16:35:38.063000+00:00,2019-11-16 16:36:52+00:00,16785,0,0,0,b90352FF,null,f314b,5fbf9230
0.19553086,72,true,true,243,9.650947,0.19553086,72,243,false,28,2019-11-16 16:41:02+00:00,0,0,0,0,0,0,2019-11-16 16:35:46.063000+00:00,2019-11-16 16:36:59+00:00,243,0,0,0,b10DE50BF,2788272.937,b618b,01bf0e5bd
2.5511618,696,true,true,2620,13.177923,2.5511618,696,8,false,55,2019-11-16 17:20:59.063000+00:00,0,0,0,0,0,0,2019-11-16 16:25:42.063000+00:00,2019-11-16 16:37:19+00:00,2620,0,0,0,b90328A7,null,b4bf,207983ba
7.0763006,757,true,true,1572,33.64931,7.0763006,757,0,false,94,2019-11-16 17:04:13.063000+00:00,0,0,0,0,0,0,2019-11-16 16:25:23.063000+00:00,2019-11-16 16:38:00.127000+00:00,1572,0,0,0,b919BDBC,null,be6f1,19bcdbb9
0.0070833336,118,true,true,4904,0.21451466,0.0070833336,118,442,false,0,2019-11-18 12:22:06.187000+00:00,0,0,0,0,0,0,2019-11-16 16:36:17.127000+00:00,2019-11-16 16:38:16+00:00,6230,0,0,4926,b945E3C4,null,b0e,c45e4b39
3.8649626,601,true,true,2162,23.15119,3.8649626,601,147,false,85,2019-11-16 17:14:37.063000+00:00,0,0,0,0,0,0,2019-11-16 16:28:34+00:00,2019-11-16 16:38:35+00:00,2162,0,0,0,b17F0C222,5017680,18bc5,7c2fb2102
6.7617617,420,true,true,4034,57.95796,6.7617617,420,1,false,96,2019-11-16 17:47:09.063000+00:00,0,0,0,0,0,0,2019-11-16 16:32:55+00:00,2019-11-16 16:39:55+00:00,4034,0,0,0,b9111AC6,null,b7eb,91a6b1c1
0.00999775,13,true,true,313,2.7686076,0.00999775,13,313,false,1,2019-11-16 16:45:25+00:00,0,0,0,0,0,0,2019-11-16 16:39:59+00:00,2019-11-16 16:40:12+00:00,313,0,0,0,b95D9470,null,1bb51,4db79905
38.586914,2281,true,true,396,60.87499,38.586914,2281,396,false,96,2019-11-16 16:47:43+00:00,0,0,0,0,0,0,2019-11-16 16:03:05.063000+00:00,2019-11-16 16:41:07+00:00,396,0,0,0,b91BBFD0,null,b47f,fdbb1b09
12.831003,868,true,true,429,53.158756,12.831003,868,2,false,92,2019-11-16 16:49:26.127000+00:00,0,0,0,0,0,0,2019-11-16 16:27:48.063000+00:00,2019-11-16 16:42:17+00:00,429,0,0,0,b17E82439,727668.0869999997,11b51,297e843b1
1.6871063,267,true,true,199,22.7475,1.6871063,267,0,false,48,2019-11-16 16:45:45.063000+00:00,0,0,0,0,0,0,2019-11-16 16:37:59.063000+00:00,2019-11-16 16:42:26.063000+00:00,199,0,0,0,b929013C,null,6b4,21399bc0
0.3353898,153,true,true,555,7.8915243,0.3353898,153,33,false,26,2019-11-16 16:51:54.127000+00:00,0,0,0,0,0,0,2019-11-16 16:40:06.063000+00:00,2019-11-16 16:42:39.063000+00:00,555,0,0,0,b91FFBA2,null,71cab,f1fabb29
2.7466724,789,true,true,7082,12.51748,2.7466724,789,12,false,77,2019-11-16 18:40:50.063000+00:00,0,0,0,0,0,0,2019-11-16 16:29:38.063000+00:00,2019-11-16 16:42:48+00:00,7082,0,0,0,b903350A,null,cbc8,b90053a3
22.448368,1944,true,true,4499,41.551025,22.448368,1944,5,false,100,2019-11-16 17:57:51.063000+00:00,0,0,0,0,0,0,2019-11-16 16:10:27.063000+00:00,2019-11-16 16:42:52+00:00,4499,0,0,0,b95CF324,null,debd,b4f3c592
0.121433586,166,true,true,446,2.618718,0.121433586,166,446,false,16,2019-11-16 16:50:37+00:00,0,0,0,0,0,0,2019-11-16 16:40:24.063000+00:00,2019-11-16 16:43:11+00:00,446,0,0,0,b95BE280,null,12b61,8509bb2e
0.031306736,30,true,true,4573,3.6430244,0.031306736,30,1,false,11,2019-11-18 13:20:57.063000+00:00,0,0,0,0,0,0,2019-11-16 16:43:16.063000+00:00,2019-11-16 16:43:47+00:00,5830,0,0,8457,b904624B,null,b38e,bb024964
27.036423,1699,true,true,189,57.255722,27.036423,1699,189,false,101,2019-11-16 16:47:06+00:00,0,0,0,0,0,0,2019-11-16 16:15:37.063000+00:00,2019-11-16 16:43:57+00:00,189,0,0,0,b17CF3AD2,1786274.220000001,6c4b,3a1bdc72f
2.5016387,426,true,true,264,21.140608,2.5016387,426,0,false,44,2019-11-16 16:48:27.063000+00:00,0,0,0,0,0,0,2019-11-16 16:36:57.063000+00:00,2019-11-16 16:44:03.063000+00:00,264,0,0,0,b90323A0,null,5b1d1,a09b3230
10.6,1164,true,true,1659,32.757137,10.6,1164,1659,false,0,2019-11-16 17:11:56+00:00,0,0,0,0,0,0,2019-11-16 16:24:52.063000+00:00,2019-11-16 16:44:17+00:00,1659,0,0,0,b91AD686,null,fb48,d16b698a
5.6050496,1095,true,true,5259,18.42756,5.6050496,1095,36,false,61,2019-11-18 03:13:20.063000+00:00,0,0,0,0,0,0,2019-11-16 16:27:26+00:00,2019-11-16 16:45:41+00:00,5259,0,0,0,b919D557,null,3174b,59db7915
1.6417943,257,true,true,283,22.92004,1.6417943,257,2,false,68,2019-11-16 16:50:27.063000+00:00,0,0,0,0,0,0,2019-11-16 16:41:26.127000+00:00,2019-11-16 16:45:44+00:00,283,0,0,0,b9163A24,null,006b,b1293a64
3.3357446,392,true,true,2428,30.63439,3.3357446,392,0,false,46,2019-11-16 17:26:24.063000+00:00,0,0,0,0,0,0,2019-11-16 16:39:24.063000+00:00,2019-11-16 16:45:56.063000+00:00,2428,0,0,0,b9112D1F,null,5cbf1,191fb12d
9.044381,782,true,true,204,41.636536,9.044381,782,29,false,116,2019-11-16 16:49:39.063000+00:00,0,0,0,0,0,0,2019-11-16 16:33:13+00:00,2019-11-16 16:46:15+00:00,204,0,0,0,b9032419,null,c5b3,420391b9
8.531453,860,true,true,1194,35.67419,8.531453,860,7,false,76,2019-11-16 17:06:34.062000+00:00,0,0,0,0,0,0,2019-11-16 16:32:19.063000+00:00,2019-11-16 16:46:40+00:00,1194,0,0,0,b9032665,null,7841b,56023b69
11.315777,970,true,true,360,41.95617,11.315777,970,5,false,83,2019-11-16 16:52:43.127000+00:00,0,0,0,0,0,0,2019-11-16 16:30:32.063000+00:00,2019-11-16 16:46:43+00:00,360,0,0,0,b903245C,null,6bdd,b3459c20
0.3092101,56,true,true,10558,19.877792,0.3092101,56,0,false,0,2019-11-16 19:42:49.063000+00:00,0,0,0,0,0,0,2019-11-16 16:45:55.063000+00:00,2019-11-16 16:46:51.063000+00:00,10558,0,0,0,b9033D4B,null,b59d1,30b4d39b
6.2140956,816,true,true,1320,27.383684,6.2140956,816,4,false,63,2019-11-16 17:08:57.062000+00:00,0,0,0,0,0,0,2019-11-16 16:33:20.063000+00:00,2019-11-16 16:46:57+00:00,1320,0,0,0,b90326E9,null,55b4,0e9362b9
120.79737,5423,true,true,2056,80.19003,120.79737,5423,43,false,114,2019-11-16 17:21:43.063000+00:00,1,21,0,0,0,0,2019-11-16 15:17:04+00:00,2019-11-16 16:47:27+00:00,2056,0,0,0,b903288B,null,b33d,b0883b29
0.32256636,121,true,true,5520,9.52327,0.32256636,121,1,false,28,2019-11-16 18:19:29.063000+00:00,0,0,0,0,0,0,2019-11-16 16:45:27.063000+00:00,2019-11-16 16:47:29+00:00,5520,0,0,0,b9033181,null,40b14,0833b911
65.25817,2416,true,true,681,97.239,65.25817,2416,0,false,122,2019-11-16 17:00:00.063000+00:00,8,900,0,0,0,0,2019-11-16 16:08:23.063000+00:00,2019-11-16 16:48:39.063000+00:00,681,0,0,0,b9448FDF,null,1b8b,9fbd4f84
1.6354045,183,true,true,11598,32.17189,1.6354045,183,18,false,59,2019-11-16 20:02:06.127000+00:00,0,0,0,0,0,0,2019-11-16 16:45:45.063000+00:00,2019-11-16 16:48:48.063000+00:00,11598,0,0,0,b929013D,null,46b,2319b0d9
29.411034,1274,true,true,3374,83.1081,29.411034,1274,4,false,157,2019-11-16 17:45:08.062000+00:00,8,265,13,218,3,29,2019-11-16 16:27:40+00:00,2019-11-16 16:48:54+00:00,3374,0,0,0,b94681FB,null,abc7,bb81f694
0.080733925,152,true,true,11904,1.9004043,0.080733925,152,488,false,12,2019-11-16 20:07:28.063000+00:00,0,0,0,0,0,0,2019-11-16 16:46:31.063000+00:00,2019-11-16 16:49:04+00:00,11904,0,0,0,b919DD2E,null,c19b4,9dedb192
0.12769945,37,true,true,5056,12.403357,0.12769945,37,0,false,0,2019-11-16 18:13:21.063000+00:00,0,0,0,0,0,0,2019-11-16 16:48:27.063000+00:00,2019-11-16 16:49:04.127000+00:00,5056,0,0,0,b9033097,null,d11b5,790093b3
